customer_id,total_revenue,average_order_value,transaction_count,first_purchase_date,last_purchase_date,customer_since,last_interaction,customer_tenure_months,days_since_last_purchase,days_since_last_interaction,customer_name,industry,company_size,support_tickets,satisfaction_score,churn_status
CUST0169,2149838.3,153559.87857142856,14,2022-08-17,2025-07-18,2022-11-02,2024-06-05,33,18,426,Mahajan-Setty,Retail,Mid-Market,38,3,1
CUST0170,2009649.15,200964.91499999998,10,2022-01-13,2025-03-23,2020-09-14,2025-06-30,59,135,36,Vora Inc,Retail,Enterprise,1,8,0
CUST0171,2180159.7,155725.69285714286,14,2022-09-06,2025-07-04,2025-01-27,2025-01-31,6,32,186,Bali Group,Government,Small,34,3,0
CUST0172,2095585.8399999999,261948.22999999998,8,2022-02-25,2024-09-30,2022-03-21,2024-06-08,41,309,423,"Mander, Nigam and Pal",Finance,Mid-Market,14,10,0
CUST0173,2696429.02,245129.91090909092,11,2022-03-17,2025-05-20,2022-06-03,2025-06-30,38,77,36,Andra Group,Education,Small,1,8,0
CUST0174,495920.82,165306.94,3,2022-05-06,2025-01-30,2021-12-09,2025-03-28,44,187,130,Kota PLC,Government,Mid-Market,43,7,0
CUST0175,1200278.98,150034.8725,8,2022-04-11,2025-06-02,2019-04-03,2025-06-08,77,64,58,"Koshy, Chada and Mukhopadhyay",Retail,Small,49,7,0
CUST0176,951647.69,105738.63222222222,9,2022-12-31,2025-07-08,2024-10-16,2025-06-02,9,28,64,"Madan, Chahal and Khosla",Education,Enterprise,19,8,0
CUST0177,2734990.09,170936.880625,16,2022-06-15,2025-05-31,2023-02-28,2025-06-30,29,66,36,Chaudry-Boase,Retail,Enterprise,1,8,0
CUST0178,397148.37,79429.674,5,2023-02-25,2025-06-13,2022-07-20,2025-06-30,37,53,36,Ratta LLC,Manufacturing,Mid-Market,1,8,0
CUST0179,514861.93000000005,73551.7042857143,7,2022-01-11,2025-07-05,2022-10-20,2025-01-29,34,31,188,"Shah, Sarraf and Hayre",Tech,Enterprise,14,5,0
CUST0180,1230223.43,153777.92875,8,2022-09-14,2024-09-09,2023-07-31,2024-03-06,24,330,517,Wable-Chadha,Finance,Mid-Market,18,1,1
CUST0181,1518287.45,151828.745,10,2022-03-22,2025-05-04,2023-01-03,2025-06-30,31,93,36,Padmanabhan-Pillay,Government,Small,1,8,0
CUST0182,444339.02,74056.50333333334,6,2022-02-02,2025-02-07,2019-04-16,2025-06-30,76,179,36,Sane-Kapadia,Government,Small,1,8,0
CUST0183,2827977.29,176748.580625,16,2022-01-29,2024-12-10,2022-07-23,2025-06-30,36,238,36,Bhakta-Sharaf,Healthcare,Mid-Market,1,8,0
CUST0184,1036478.83,129559.85375,8,2022-07-24,2024-11-21,2023-03-19,2024-12-17,29,257,231,Oommen-Balan,Government,Enterprise,48,5,0
CUST0185,764844.95,95605.61875,8,2022-01-02,2025-07-12,2022-08-22,2025-06-30,35,24,36,Rana-Mahajan,Tech,Small,1,8,0
CUST0186,1396383.17,174547.89625,8,2022-01-22,2025-02-10,2024-06-26,2025-06-30,13,176,36,Chhabra Inc,Tech,Mid-Market,1,8,0
CUST0187,290833.73,58166.746,5,2022-07-15,2025-06-21,2025-01-01,2025-04-05,7,45,122,Borah Group,Non-Profit,Small,0,9,0
CUST0188,3452996.17,203117.42176470588,17,2022-04-15,2025-04-22,2021-11-11,2025-06-30,45,105,36,Sathe LLC,Finance,Enterprise,1,8,0
CUST0189,1685387.6099999999,120384.82928571428,14,2022-02-21,2025-06-04,2020-04-26,2024-08-20,64,62,350,Kalla-Grewal,Government,Enterprise,29,1,1
CUST0190,3024496.81,201633.12066666668,15,2022-02-23,2024-12-10,2022-10-20,2025-06-30,34,238,36,Edwin-Nanda,Retail,Mid-Market,1,8,0
CUST0191,2417206.17,185938.93615384615,13,2022-01-23,2025-05-13,2024-12-29,2025-06-30,7,84,36,"Raju, Jhaveri and Sahota",Manufacturing,Mid-Market,1,8,0
CUST0192,1172333.77,117233.37700000001,10,2022-11-10,2025-06-04,2019-11-25,2025-06-30,69,62,36,Barad LLC,Healthcare,Mid-Market,1,8,0
CUST0193,1588287.99,122175.99923076923,13,2022-01-01,2025-03-23,2023-09-02,2024-10-04,23,135,305,"Zacharia, Sundaram and Divan",Manufacturing,Enterprise,6,2,1
CUST0194,2494346.67,178167.6192857143,14,2022-01-17,2025-06-22,2023-11-05,2025-06-30,21,44,36,Ram-Varkey,Retail,Enterprise,1,8,0
CUST0195,2167830.37,197075.4881818182,11,2022-02-18,2025-04-21,2019-02-06,2024-03-01,79,106,522,Minhas-Saini,Retail,Mid-Market,33,5,1
CUST0196,1777080.53,253868.64714285714,7,2022-05-23,2024-06-15,2024-07-21,2025-06-30,12,416,36,"Dutt, Dhaliwal and Chander",Education,Mid-Market,1,8,0
CUST0197,714680.5,119113.41666666667,6,2022-02-15,2025-04-10,2024-01-09,2025-06-30,19,117,36,Kala-Choudhry,Finance,Mid-Market,1,8,0
CUST0198,1817513.58,151459.465,12,2022-06-06,2024-10-09,2025-01-19,2025-05-20,6,300,77,"Gokhale, Gole and Thaker",Healthcare,Small,30,8,0
CUST0199,2114152.38,302021.76857142855,7,2022-08-02,2025-04-22,2019-06-30,2025-06-30,74,105,36,"Mallick, Dugar and Kamdar",Retail,Enterprise,1,8,0
CUST0200,2828913.61,282891.361,10,2022-11-17,2025-01-13,2025-05-19,2025-06-30,2,204,36,"Vyas, Ram and Ramakrishnan",Government,Enterprise,1,8,0
CUST0201,1829490.69,121966.046,15,2022-01-07,2025-01-16,2024-03-28,2025-06-30,16,201,36,Mutti-Raman,Tech,Mid-Market,1,8,0
CUST0202,1435846.65,130531.51363636363,11,2022-01-04,2025-04-02,2024-12-30,2025-06-30,7,125,36,Kakar-Shroff,Finance,Enterprise,1,8,0
CUST0203,2113542.89,192140.26272727273,11,2022-04-15,2025-07-10,2021-12-22,2025-06-30,44,26,36,"Suri, Boase and Dubey",Healthcare,Small,1,8,0
CUST0204,1418895.98,157655.10888888888,9,2022-02-10,2025-07-06,2025-03-24,2025-06-30,4,30,36,Bansal Group,Manufacturing,Mid-Market,1,8,0
CUST0205,619021.7,77377.7125,8,2022-04-05,2025-01-02,2023-01-17,2025-06-30,31,215,36,"Merchant, Narayan and Dar",Tech,Small,1,8,0
CUST0206,1606001.03,123538.54076923078,13,2022-02-24,2025-05-20,2024-04-22,2025-06-30,15,77,36,Kannan PLC,Retail,Small,1,8,0
CUST0207,947304.79,118413.09875,8,2022-01-27,2024-04-18,2022-11-28,2025-06-30,32,474,36,Natt Ltd,Manufacturing,Enterprise,1,8,0
CUST0208,643893.61,80486.70125,8,2022-01-15,2024-10-29,2020-06-28,2025-06-30,62,280,36,"Deshmukh, Hora and Patel",Government,Mid-Market,1,8,0
CUST0209,2272899.45,324699.92142857146,7,2022-05-15,2025-06-03,2019-09-21,2025-06-30,71,63,36,Chakraborty-Misra,Education,Enterprise,1,8,0
CUST0210,1963137.83,218126.42555555556,9,2022-02-04,2025-06-08,2025-01-30,2025-04-14,6,58,113,Tailor-Karan,Retail,Small,10,5,0
CUST0211,2025835.58,119166.79882352942,17,2022-01-15,2025-04-16,2021-12-22,2024-12-24,44,111,224,Suresh-Oommen,Government,Small,38,6,0
CUST0212,668211.5900000001,111368.59833333334,6,2022-09-02,2025-02-17,2019-06-27,2025-06-30,74,169,36,Ganesh LLC,Non-Profit,Enterprise,1,8,0
CUST0213,2200233.98,244470.44222222222,9,2022-02-19,2024-12-08,2019-05-29,2024-10-12,75,240,297,Lal-Palla,Healthcare,Mid-Market,25,1,1
CUST0214,1757981.65,159816.51363636364,11,2022-02-08,2025-06-09,2020-03-27,2025-06-30,65,57,36,Mane and Sons,Tech,Mid-Market,1,8,0
CUST0215,2621335.2399999998,327666.90499999997,8,2022-01-27,2025-04-23,2019-10-14,2025-06-30,70,104,36,Nayak-Keer,Healthcare,Enterprise,1,8,0
CUST0216,1707621.1400000001,155238.28545454546,11,2022-04-06,2025-05-10,2020-08-25,2023-10-27,60,87,648,Apte Inc,Government,Enterprise,17,3,1
CUST0217,1511023.79,302204.75800000003,5,2023-01-22,2025-01-16,2021-03-02,2025-06-30,53,201,36,"Basak, Mistry and Zachariah",Government,Mid-Market,1,8,0
CUST0218,1405977.9,108152.14615384614,13,2022-04-13,2025-06-28,2023-08-12,2024-08-25,24,38,345,Lalla Ltd,Healthcare,Mid-Market,22,9,0
CUST0219,53154.6,26577.3,2,2023-05-04,2023-07-28,2022-07-08,2025-06-30,37,739,36,"Acharya, Tara and Merchant",Government,Enterprise,1,8,0
CUST0220,1006780.4,125847.55,8,2022-10-13,2024-05-25,2021-04-09,2025-06-30,52,437,36,Joshi Ltd,Non-Profit,Small,1,8,0
CUST0221,1558103.03,119854.07923076923,13,2022-01-22,2025-04-28,2024-07-02,2024-08-10,13,99,360,Rajagopalan-Kapadia,Government,Enterprise,22,2,0
CUST0222,2996934.4699999997,332992.71888888883,9,2022-11-21,2025-05-03,2023-09-11,2025-06-30,23,94,36,"Pandit, Srivastava and Mital",Government,Enterprise,1,8,0
CUST0223,745445.23,82827.24777777778,9,2022-02-09,2025-03-31,2024-10-24,2025-03-22,9,127,136,"Peri, Borde and More",Healthcare,Enterprise,43,10,0
CUST0224,803996.69,114856.67,7,2022-09-21,2025-06-20,2020-08-25,2024-10-14,60,46,295,"Dave, Rau and Balakrishnan",Finance,Small,36,2,1
CUST0225,1530876.35,255146.05833333335,6,2022-01-11,2025-05-05,2021-05-22,2024-05-15,51,92,447,Sathe Group,Tech,Mid-Market,7,9,0
CUST0226,1138874.29,75924.95266666666,15,2022-01-21,2025-05-27,2025-02-17,2025-06-30,5,70,36,"Mitra, Yogi and Murthy",Non-Profit,Small,1,8,0
CUST0227,3583949.39,210820.5523529412,17,2022-04-03,2025-02-21,2021-04-09,2025-06-30,52,165,36,Sidhu and Sons,Healthcare,Small,1,8,0
CUST0228,1741208.3900000001,116080.55933333334,15,2022-08-01,2025-06-10,2022-01-08,2023-12-13,43,56,601,Sahota-Munshi,Healthcare,Enterprise,41,1,1
CUST0229,409092.25,58441.75,7,2022-06-09,2025-07-10,2024-04-14,2025-06-30,15,26,36,Parikh-Goda,Retail,Small,1,8,0
CUST0230,338697.8,67739.56,5,2022-03-21,2025-02-05,2024-07-04,2024-11-19,13,181,259,Dube-Magar,Tech,Small,2,5,0
CUST0231,765851.8999999999,95731.48749999999,8,2022-02-18,2025-06-30,2019-06-19,2025-04-03,74,36,124,Goda Inc,Finance,Small,12,9,0
CUST0232,2291708.6,127317.14444444445,18,2022-04-04,2025-05-20,2021-06-08,2025-03-04,50,77,154,Subramanian and Sons,Non-Profit,Small,10,10,0
CUST0233,1326024.31,132602.431,10,2022-04-07,2024-11-19,2019-06-25,2024-04-14,74,259,478,D’Alia-Sundaram,Manufacturing,Mid-Market,22,5,1
CUST0234,720279.3,90034.9125,8,2023-01-29,2024-06-15,2022-02-28,2025-06-30,41,416,36,Goswami Ltd,Retail,Mid-Market,1,8,0
CUST0235,1056812.26,96073.84181818181,11,2022-07-12,2025-01-17,2020-11-21,2025-06-30,57,200,36,Venkataraman-Narasimhan,Finance,Mid-Market,1,8,0
CUST0236,1706508.06,189612.00666666668,9,2023-04-20,2025-04-18,2024-10-23,2025-06-30,9,109,36,Buch-Ravel,Finance,Mid-Market,1,8,0
CUST0237,1221282.15,135698.01666666666,9,2022-05-22,2025-05-24,2023-04-09,2025-06-30,28,73,36,Bahri-Pant,Non-Profit,Small,1,8,0
CUST0238,1571640.55,174626.7277777778,9,2022-10-19,2025-07-05,2023-12-10,2024-08-01,20,31,369,Krish and Sons,Manufacturing,Enterprise,42,7,0
CUST0239,1757606.9200000002,146467.24333333335,12,2022-04-02,2025-01-05,2024-09-12,2025-06-30,10,212,36,Natt Ltd,Non-Profit,Enterprise,1,8,0
CUST0240,507313.87,63414.23375,8,2022-03-25,2025-06-12,2023-09-21,2025-06-30,22,54,36,Kapur-Sani,Tech,Enterprise,1,8,0
CUST0241,415716.19999999995,69286.03333333333,6,2022-05-29,2025-03-30,2019-07-13,2025-06-30,73,128,36,Edwin-Chanda,Education,Enterprise,1,8,0
CUST0242,1840630.14,153385.845,12,2022-04-20,2025-05-31,2021-04-10,2024-02-08,52,66,544,"Agarwal, Rastogi and Joshi",Government,Mid-Market,1,2,0
CUST0243,741023.2,123503.86666666665,6,2022-11-05,2025-05-29,2024-08-13,2025-06-30,11,68,36,Warrior-Goel,Manufacturing,Mid-Market,1,8,0
CUST0244,915652.1799999999,91565.218,10,2022-01-14,2025-06-30,2021-01-22,2024-12-26,55,36,222,Bhardwaj-Prabhakar,Manufacturing,Enterprise,32,2,1
CUST0245,1810095.4000000001,201121.71111111113,9,2022-05-29,2025-04-04,2023-11-09,2025-06-30,21,123,36,Rajagopal-Sunder,Education,Small,1,8,0
CUST0246,645370.87,161342.7175,4,2023-07-03,2024-09-08,2025-06-21,2025-07-21,1,331,15,"Oommen, Mallick and Narayanan",Government,Mid-Market,24,8,0
CUST0247,2041028.12,170085.67666666667,12,2022-02-14,2025-05-22,2025-02-25,2024-10-21,5,75,288,Bhatia-Balay,Education,Enterprise,40,5,1
CUST0248,760445.5700000001,63370.46416666667,12,2022-02-04,2025-06-15,2019-07-03,2025-06-30,74,51,36,Badal-Thakkar,Healthcare,Mid-Market,1,8,0
CUST0249,1589063.74,198632.9675,8,2022-02-22,2025-06-03,2021-05-04,2025-06-30,51,63,36,Bains-Bhatti,Finance,Enterprise,1,8,0
CUST0250,1189096.27,132121.80777777778,9,2022-01-23,2025-02-02,2019-05-03,2025-06-30,76,184,36,"Bala, Dutta and Vyas",Government,Small,1,8,0
CUST0251,796414.52,72401.32,11,2022-06-10,2025-04-22,2023-12-20,2025-07-08,19,105,28,"Kothari, Kata and Sahota",Retail,Small,5,6,0
CUST0252,2487376.9,191336.6846153846,13,2022-01-23,2025-04-21,2022-11-21,2025-06-30,32,106,36,Ray-Char,Tech,Small,1,8,0
CUST0253,2069395.34,172449.61166666666,12,2022-02-21,2025-04-13,2019-10-10,2025-06-30,70,114,36,Chakraborty Ltd,Non-Profit,Enterprise,1,8,0
CUST0254,935415.5900000001,187083.11800000002,5,2022-09-01,2025-04-04,2023-03-30,2024-01-18,28,123,565,Lad-Dhaliwal,Finance,Mid-Market,26,6,0
CUST0255,2490665.31,191589.63923076924,13,2022-04-15,2025-07-13,2019-01-02,2025-06-30,80,23,36,Mangal-Vaidya,Government,Mid-Market,1,8,0
CUST0256,1911854.8,173804.9818181818,11,2022-06-11,2024-10-19,2023-02-20,2025-06-30,29,290,36,"Lalla, Munshi and Bahl",Education,Mid-Market,1,8,0
CUST0257,2996088.94,187255.55875,16,2022-05-09,2025-07-03,2020-10-13,2024-11-15,58,33,263,Mallick-Patla,Tech,Enterprise,1,5,1
CUST0258,2804108.27,175256.766875,16,2022-03-30,2025-06-28,2019-08-15,2025-06-08,72,38,58,"Badal, Rout and Nadkarni",Manufacturing,Enterprise,16,9,0
CUST0259,1106574.26,73771.61733333333,15,2022-05-06,2025-05-06,2020-07-01,2025-01-12,62,91,205,"Ravel, Kashyap and Lad",Finance,Small,18,10,0
CUST0260,1904825.73,146525.05615384615,13,2022-04-30,2024-12-08,2021-04-03,2023-09-23,52,240,682,Raju-Bajwa,Tech,Small,47,5,1
CUST0261,1425803.2,158422.57777777777,9,2022-12-18,2025-04-26,2024-08-18,2025-06-27,11,101,39,Mahal-Barad,Non-Profit,Small,27,10,0
CUST0262,477722.06,68246.00857142857,7,2022-06-02,2025-06-29,2020-05-14,2025-01-04,63,37,213,Issac Ltd,Government,Small,2,9,0
CUST0263,2313478.7,210316.24545454548,11,2022-05-31,2025-07-02,2020-07-03,2025-06-30,61,34,36,Savant-Chandra,Retail,Small,1,8,0
CUST0264,1344525.86,84032.86625,16,2022-01-28,2025-04-26,2022-09-21,2025-06-30,34,101,36,Puri-Lad,Tech,Enterprise,1,8,0
CUST0265,1686581.72,240940.2457142857,7,2022-01-31,2025-01-12,2023-11-04,2024-05-22,21,205,440,Sami and Sons,Retail,Small,20,4,1
CUST0266,940751.2799999999,134393.03999999998,7,2022-03-04,2024-05-30,2023-10-08,2024-08-13,22,432,357,"Bhatt, Bhardwaj and Sandal",Non-Profit,Small,22,9,0
CUST0267,1126557.84,140819.73,8,2023-03-30,2025-02-16,2023-03-15,2025-06-30,29,170,36,Sharma-Kapur,Retail,Enterprise,1,8,0
CUST0268,1771031.94,221378.9925,8,2022-02-15,2024-05-25,2024-05-17,2025-06-30,14,437,36,Sha and Sons,Non-Profit,Mid-Market,1,8,0
CUST0269,3037523.63,337502.62555555557,9,2022-01-25,2024-11-30,2025-05-31,2025-06-28,2,248,38,Jain-Raja,Government,Mid-Market,12,2,0
CUST0270,914572.0599999999,130653.15142857142,7,2022-03-02,2025-01-06,2020-11-09,2025-06-30,57,211,36,"Tata, Divan and Chauhan",Non-Profit,Mid-Market,1,8,0
CUST0271,2448654.82,222604.9836363636,11,2022-01-24,2025-06-07,2023-11-24,2025-06-30,20,59,36,Prabhakar and Sons,Manufacturing,Enterprise,1,8,0
CUST0272,2703579.63,270357.963,10,2022-04-05,2025-03-14,2019-05-02,2025-06-30,76,144,36,Ghose Group,Healthcare,Enterprise,1,8,0
CUST0273,876025.73,219006.4325,4,2023-01-12,2024-12-26,2021-11-16,2024-10-24,45,222,285,Prabhu-Prabhu,Government,Mid-Market,1,7,0
CUST0274,475067.7,118766.925,4,2022-02-27,2025-07-18,2023-08-10,2023-11-04,24,18,640,"Bail, Khanna and Mahajan",Manufacturing,Small,9,5,0
CUST0275,1176263.1,130695.90000000001,9,2022-05-21,2025-04-02,2019-01-22,2025-06-30,79,125,36,Kant Ltd,Retail,Mid-Market,1,8,0
CUST0276,1537566.24,118274.32615384615,13,2022-05-29,2025-06-21,2019-09-29,2025-06-30,71,45,36,Srinivasan-Dayal,Education,Enterprise,1,8,0
CUST0277,873157.69,145526.28166666665,6,2022-06-28,2024-11-07,2021-08-17,2023-10-29,48,271,646,Sankar-Kalla,Retail,Mid-Market,32,2,1
CUST0278,1708954.48,284825.74666666664,6,2022-06-20,2024-12-20,2019-11-04,2024-09-03,70,228,336,Jha-Bobal,Tech,Mid-Market,41,1,1
CUST0279,2011825.69,167652.14083333334,12,2022-02-08,2025-07-23,2019-05-04,2025-06-30,76,13,36,"Khatri, Oak and Batra",Tech,Enterprise,1,8,0
CUST0280,1849416.48,154118.04,12,2022-01-30,2025-02-28,2023-07-05,2025-06-30,25,158,36,Luthra-Mall,Retail,Enterprise,1,8,0
CUST0281,2692913.9299999997,244810.35727272724,11,2022-01-04,2025-02-21,2024-08-15,2025-04-29,11,165,98,Tandon and Sons,Non-Profit,Mid-Market,9,9,0
CUST0282,2182725.43,198429.58454545456,11,2022-02-03,2025-07-15,2022-11-07,2024-12-11,33,21,237,"Tripathi, Bala and Jha",Non-Profit,Enterprise,39,3,1
CUST0283,2569905.06,214158.755,12,2022-11-17,2025-06-27,2021-10-17,2025-07-17,46,39,19,"Borra, Borde and Ben",Finance,Small,8,9,0
CUST0284,2521862.6,193989.43076923076,13,2022-09-02,2024-07-29,2024-03-10,2025-06-30,17,372,36,Deshmukh-Nori,Finance,Enterprise,1,8,0
CUST0285,1752144.53,175214.453,10,2023-01-20,2025-06-18,2021-05-27,2025-06-30,51,48,36,Naidu and Sons,Manufacturing,Enterprise,1,8,0
CUST0286,2664277.89,190305.5635714286,14,2022-03-27,2025-05-20,2023-11-26,2025-06-30,20,77,36,Hegde-Cherian,Tech,Enterprise,1,8,0
CUST0287,1484039.75,134912.70454545456,11,2022-02-08,2025-04-20,2021-07-14,2025-06-30,49,107,36,"Aggarwal, Soni and Purohit",Government,Small,1,8,0
CUST0288,2642271.0,240206.45454545456,11,2022-02-21,2024-02-24,2022-07-31,2025-06-30,36,528,36,Narasimhan-Brar,Healthcare,Small,1,8,0
CUST0289,660981.28,82622.66,8,2022-02-21,2025-01-08,2022-05-06,2025-06-30,39,209,36,"Lalla, Sachar and Khatri",Government,Enterprise,1,8,0
CUST0290,605828.62,67314.29111111112,9,2022-05-28,2025-05-17,2024-10-27,2025-01-18,9,80,199,"Kohli, Deo and Mistry",Retail,Small,30,10,0
CUST0291,566601.07,56660.106999999996,10,2022-03-11,2024-09-27,2025-02-15,2025-06-30,5,312,36,Shankar-Sabharwal,Non-Profit,Small,1,8,0
CUST0292,2097656.15,139843.74333333332,15,2022-01-25,2025-04-14,2025-01-18,2025-05-11,6,113,86,Morar-Borra,Retail,Small,31,8,0
CUST0293,2904513.42,290451.342,10,2022-04-25,2025-04-26,2020-12-25,2025-03-27,56,101,131,Kurian-Pant,Government,Mid-Market,13,3,0
CUST0294,2544263.12,424043.85333333333,6,2022-07-25,2024-05-14,2021-07-06,2025-06-30,49,448,36,"Hora, More and Bala",Finance,Mid-Market,1,8,0
CUST0295,1916433.22,191643.322,10,2022-05-09,2024-08-26,2021-02-07,2025-06-07,54,344,59,Sachar-Narayanan,Finance,Enterprise,46,6,0
CUST0296,829807.77,82980.777,10,2022-03-09,2025-04-26,2023-06-10,2025-06-30,26,101,36,Rau-Kari,Tech,Mid-Market,1,8,0
CUST0297,1890513.98,111206.70470588235,17,2022-04-29,2025-07-12,2019-04-03,2025-06-30,77,24,36,Dora Inc,Government,Mid-Market,1,8,0
CUST0298,2224951.67,185412.63916666666,12,2022-09-13,2025-06-25,2019-01-01,2025-01-21,80,41,196,Kala Group,Education,Enterprise,12,8,0
CUST0299,906318.1099999999,113289.76374999998,8,2022-01-12,2025-03-18,2020-03-20,2024-12-12,65,140,236,"Wali, Luthra and Vasa",Education,Small,25,8,0
CUST0300,418209.16,41820.916,10,2022-01-04,2025-04-14,2019-05-09,2025-06-30,76,113,36,"Kata, Devi and Jani",Manufacturing,Mid-Market,1,8,0
CUST0301,3435519.31,286293.2758333333,12,2022-07-02,2024-10-31,2021-07-20,2025-01-15,49,278,202,Zacharia-Kala,Education,Enterprise,42,4,1
CUST0302,2588610.45,199123.88076923077,13,2022-01-12,2025-02-10,2019-03-05,2024-06-05,78,176,426,Ahuja-Maharaj,Non-Profit,Mid-Market,27,7,0
CUST0303,2273359.65,162382.83214285714,14,2022-03-08,2025-05-01,2019-08-18,2025-01-29,72,96,188,"Sengupta, Mittal and Bandi",Healthcare,Enterprise,0,9,0
CUST0304,2199359.1100000003,314194.1585714286,7,2022-04-26,2025-05-24,2020-07-15,2023-11-29,61,73,615,Chokshi-Malhotra,Retail,Small,6,5,1
CUST0305,1963200.57,218133.39666666667,9,2022-02-09,2025-05-25,2025-03-06,2025-05-01,5,72,96,Hayer-Dave,Non-Profit,Enterprise,7,7,0
CUST0306,2431288.7199999997,270143.1911111111,9,2022-03-09,2024-08-29,2021-10-07,2023-11-13,46,341,631,Hegde-Swaminathan,Retail,Small,24,1,1
CUST0307,1725509.66,143792.47166666665,12,2022-03-03,2025-01-23,2025-03-13,2025-06-30,4,194,36,Srinivasan-Jaggi,Manufacturing,Enterprise,1,8,0
CUST0308,553685.95,69210.74375,8,2022-02-17,2025-02-03,2024-03-16,2025-06-30,16,183,36,"Chaudhari, Comar and Bhagat",Government,Enterprise,1,8,0
CUST0309,1033118.4199999999,114790.93555555555,9,2022-06-07,2025-06-08,2020-10-07,2025-03-05,58,58,153,Shah-Saini,Healthcare,Small,36,6,0
CUST0310,1123520.66,140440.0825,8,2022-11-01,2025-07-02,2023-12-08,2025-06-30,20,34,36,"Shroff, Pandya and Gole",Finance,Small,1,8,0
CUST0311,1045433.54,95039.41272727273,11,2022-06-08,2025-07-12,2021-04-14,2025-06-30,52,24,36,"Lad, Shanker and Mital",Non-Profit,Enterprise,1,8,0
CUST0312,953538.71,79461.55916666666,12,2022-11-06,2025-03-19,2020-04-08,2025-06-30,64,139,36,Bajaj-Pillay,Education,Mid-Market,1,8,0
CUST0313,1493054.0899999999,99536.93933333333,15,2023-02-11,2025-06-28,2021-01-10,2025-06-30,55,38,36,Badal-Andra,Healthcare,Enterprise,1,8,0
CUST0314,2493763.7800000003,226705.79818181822,11,2022-02-20,2025-07-13,2025-05-01,2025-06-04,3,23,62,Saraf and Sons,Tech,Enterprise,46,9,0
CUST0315,2584728.09,234975.28090909088,11,2022-09-11,2025-05-09,2020-05-05,2025-06-30,63,88,36,Menon Inc,Healthcare,Enterprise,1,8,0
CUST0316,3046241.98,203082.79866666667,15,2022-02-08,2025-06-30,2021-11-30,2025-06-13,44,36,53,"Randhawa, Gala and Chada",Non-Profit,Enterprise,19,5,0
CUST0317,1490217.15,124184.7625,12,2022-05-30,2025-06-24,2019-08-16,2025-06-30,72,42,36,Buch LLC,Tech,Mid-Market,1,8,0
CUST0318,3552972.73,296081.06083333335,12,2022-01-10,2025-04-13,2022-11-26,2025-06-30,32,114,36,Wali-Seth,Tech,Small,1,8,0
CUST0319,3253413.08,191377.24,17,2022-01-21,2025-02-26,2020-02-12,2025-06-30,66,160,36,Zacharia PLC,Manufacturing,Mid-Market,1,8,0
CUST0320,1199995.91,109090.53727272726,11,2022-02-17,2025-03-24,2019-08-20,2025-06-30,72,134,36,"Balay, Ravi and Nagarajan",Non-Profit,Enterprise,1,8,0
CUST0321,1776758.28,253822.61142857143,7,2022-02-03,2025-02-10,2021-12-14,2025-06-10,44,176,56,"Shenoy, Mahajan and Kata",Retail,Mid-Market,28,9,0
CUST0322,2141213.77,164708.75153846154,13,2022-02-04,2025-07-20,2020-11-14,2025-06-30,57,16,36,Gupta Ltd,Non-Profit,Mid-Market,1,8,0
CUST0323,2840033.86,258184.89636363636,11,2023-02-17,2025-05-14,2020-08-06,2024-08-22,60,83,348,"Goda, Dalal and Panchal",Education,Enterprise,16,5,1
CUST0324,1013147.8099999999,112571.97888888889,9,2022-04-25,2025-01-12,2024-09-28,2025-04-01,10,205,126,Oza and Sons,Finance,Small,2,5,0
CUST0325,1446132.04,131466.5490909091,11,2022-01-31,2025-06-11,2025-07-09,2025-07-24,0,55,12,"Dada, Soni and Mital",Government,Mid-Market,5,6,0
CUST0326,3831016.12,294693.5476923077,13,2022-04-17,2025-06-01,2020-08-12,2025-06-30,60,65,36,"Nayar, Bhasin and Tara",Healthcare,Enterprise,1,8,0
CUST0327,794674.61,88297.17888888888,9,2022-02-14,2025-05-22,2023-02-18,2025-06-30,29,75,36,Roy PLC,Tech,Small,1,8,0
CUST0328,1605205.29,229315.04142857142,7,2022-01-07,2024-05-15,2021-03-19,2024-05-12,53,447,450,Merchant-Mangal,Retail,Mid-Market,48,3,1
CUST0329,1136043.05,126227.00555555556,9,2022-03-17,2025-05-25,2023-12-04,2025-06-30,20,72,36,Bhatti-Dhawan,Education,Enterprise,1,8,0
CUST0330,1490517.93,99367.862,15,2022-02-28,2025-03-02,2022-08-05,2023-08-29,36,156,707,Bains-Choudhary,Non-Profit,Small,9,4,1
CUST0331,3237310.7800000003,215820.71866666668,15,2022-02-18,2024-11-09,2025-03-08,2025-06-26,5,269,40,Baral Inc,Education,Enterprise,50,10,0
