customer_id,customer_name,industry,company_size,customer_since,last_interaction,support_tickets,satisfaction_score,churn_status
CUST0297,Dora Inc,Government,Mid-Market,2019-04-03,2025-06-30,1,8,0
CUST0298,Kala Group,Education,Enterprise,2019-01-01,2025-01-21,12,8,0
CUST0299,"Wali, Luthra and Vasa",Education,Small,2020-03-20,2024-12-12,25,8,0
CUST0300,"Kata, Devi and Jani",Manufacturing,Mid-Market,2019-05-09,2025-06-30,1,8,0
CUST0301,Zacharia-Kala,Education,Enterprise,2021-07-20,2025-01-15,42,4,1
CUST0302,Ahuja-Maharaj,Non-Profit,Mid-Market,2019-03-05,2024-06-05,27,7,0
CUST0303,"Sengupta, Mittal and Bandi",Healthcare,Enterprise,2019-08-18,2025-01-29,0,9,0
CUST0304,Chokshi-Malhotra,Retail,Small,2020-07-15,2023-11-29,6,5,1
CUST0305,Hayer-Dave,Non-Profit,Enterprise,2025-03-06,2025-05-01,7,7,0
CUST0306,Hegde-Swaminathan,Retail,Small,2021-10-07,2023-11-13,24,1,1
CUST0307,Srinivasan-Jaggi,Manufacturing,Enterprise,2025-03-13,2025-06-30,1,8,0
CUST0308,"Chaudhari, Comar and Bhagat",Government,Enterprise,2024-03-16,2025-06-30,1,8,0
CUST0309,Shah-Saini,Healthcare,Small,2020-10-07,2025-03-05,36,6,0
CUST0310,"Shroff, Pandya and Gole",Finance,Small,2023-12-08,2025-06-30,1,8,0
CUST0311,"Lad, Shanker and Mital",Non-Profit,Enterprise,2021-04-14,2025-06-30,1,8,0
CUST0312,Bajaj-Pillay,Education,Mid-Market,2020-04-08,2025-06-30,1,8,0
CUST0313,Badal-Andra,Healthcare,Enterprise,2021-01-10,2025-06-30,1,8,0
CUST0314,Saraf and Sons,Tech,Enterprise,2025-05-01,2025-06-04,46,9,0
CUST0315,Menon Inc,Healthcare,Enterprise,2020-05-05,2025-06-30,1,8,0
CUST0316,"Randhawa, Gala and Chada",Non-Profit,Enterprise,2021-11-30,2025-06-13,19,5,0
CUST0317,Buch LLC,Tech,Mid-Market,2019-08-16,2025-06-30,1,8,0
CUST0318,Wali-Seth,Tech,Small,2022-11-26,2025-06-30,1,8,0
CUST0319,Zacharia PLC,Manufacturing,Mid-Market,2020-02-12,2025-06-30,1,8,0
CUST0320,"Balay, Ravi and Nagarajan",Non-Profit,Enterprise,2019-08-20,2025-06-30,1,8,0
CUST0321,"Shenoy, Mahajan and Kata",Retail,Mid-Market,2021-12-14,2025-06-10,28,9,0
CUST0322,Gupta Ltd,Non-Profit,Mid-Market,2020-11-14,2025-06-30,1,8,0
CUST0323,"Goda, Dalal and Panchal",Education,Enterprise,2020-08-06,2024-08-22,16,5,1
CUST0324,Oza and Sons,Finance,Small,2024-09-28,2025-04-01,2,5,0
CUST0325,"Dada, Soni and Mital",Government,Mid-Market,2025-07-09,2025-07-24,5,6,0
CUST0326,"Nayar, Bhasin and Tara",Healthcare,Enterprise,2020-08-12,2025-06-30,1,8,0
CUST0327,Roy PLC,Tech,Small,2023-02-18,2025-06-30,1,8,0
CUST0328,Merchant-Mangal,Retail,Mid-Market,2021-03-19,2024-05-12,48,3,1
CUST0329,Bhatti-Dhawan,Education,Enterprise,2023-12-04,2025-06-30,1,8,0
CUST0330,Bains-Choudhary,Non-Profit,Small,2022-08-05,2023-08-29,9,4,1
CUST0331,Baral Inc,Education,Enterprise,2025-03-08,2025-06-26,50,10,0
CUST0332,"Thakkar, Dhar and Patla",Healthcare,Enterprise,2024-03-18,2025-06-30,1,8,0
CUST0333,"Nagarajan, Dayal and Palla",Education,Enterprise,2019-02-10,2025-06-30,1,8,0
CUST0334,"Nath, Pingle and Wason",Non-Profit,Mid-Market,2023-12-07,2024-11-09,11,5,0
CUST0335,"Dyal, Devi and Mitter",Tech,Enterprise,2022-01-12,2025-06-30,1,8,0
CUST0336,"Mandal, Ravi and Bala",Non-Profit,Mid-Market,2019-01-13,2024-12-28,28,4,1
CUST0337,Mittal LLC,Non-Profit,Enterprise,2024-02-09,2025-06-30,1,8,0
CUST0338,Sem PLC,Non-Profit,Enterprise,2022-07-05,2025-06-30,1,8,0
CUST0339,Luthra Group,Education,Enterprise,2019-04-02,2025-06-30,1,8,0
CUST0340,Kulkarni PLC,Tech,Small,2019-10-01,2025-06-30,1,8,0
CUST0341,"Sarraf, Grover and Vora",Retail,Small,2019-12-03,2025-06-30,1,8,0
CUST0342,Raman-Devi,Tech,Enterprise,2020-04-07,2025-06-30,1,8,0
CUST0343,Tank-Nagar,Healthcare,Mid-Market,2020-01-20,2025-06-30,1,8,0
CUST0344,Dhawan LLC,Government,Small,2022-11-07,2024-06-26,10,2,1
CUST0345,"Chand, Sarkar and Bhatti",Education,Small,2024-08-31,2025-06-30,1,8,0
CUST0346,"Konda, Dubey and Sharaf",Non-Profit,Mid-Market,2020-04-20,2025-06-30,1,8,0
CUST0347,Bal-Gupta,Non-Profit,Small,2024-09-15,2025-06-30,1,8,0
CUST0348,Manda PLC,Government,Mid-Market,2020-07-24,2025-06-30,1,8,0
CUST0349,Rout Ltd,Retail,Enterprise,2025-02-20,2025-01-22,42,4,1
CUST0350,Chauhan and Sons,Education,Enterprise,2019-04-15,2025-06-30,1,8,0
CUST0351,Karnik-Goel,Government,Enterprise,2021-05-06,2024-08-31,20,3,1
CUST0352,Thakkar-Gopal,Education,Mid-Market,2019-10-15,2025-06-30,1,8,0
CUST0353,Gaba LLC,Government,Enterprise,2025-02-13,2025-03-10,50,5,0
CUST0354,"Mistry, Badami and Thaman",Non-Profit,Small,2023-10-30,2025-06-30,1,8,0
CUST0355,"Kuruvilla, Baral and Shetty",Non-Profit,Enterprise,2023-09-12,2024-01-15,35,8,0
CUST0356,Sandhu PLC,Non-Profit,Enterprise,2024-04-02,2024-04-18,50,4,1
CUST0357,Choudhry-Mishra,Manufacturing,Small,2019-02-13,2025-06-30,1,8,0
CUST0358,"Rana, Chatterjee and Gole",Government,Small,2019-05-28,2025-06-30,1,8,0
CUST0359,Palla Ltd,Government,Mid-Market,2022-03-22,2025-01-13,14,4,1
CUST0360,Upadhyay-Golla,Retail,Small,2019-11-27,2025-06-30,1,8,0
CUST0361,Balasubramanian Inc,Government,Small,2022-02-07,2025-06-30,1,8,0
CUST0362,"Narayan, Nori and Dhingra",Healthcare,Small,2022-05-06,2025-06-30,1,8,0
CUST0363,Borah-Kapadia,Healthcare,Mid-Market,2020-11-23,2025-02-10,14,9,0
CUST0364,"Oza, Issac and Sahni",Non-Profit,Enterprise,2020-07-06,2024-11-27,8,8,0
CUST0365,"Atwal, Kalita and Mukherjee",Healthcare,Small,2022-01-30,2025-06-30,1,8,0
CUST0366,Handa-Sarma,Tech,Enterprise,2021-07-11,2025-06-30,1,8,0
CUST0367,Goel-Hayre,Education,Enterprise,2025-07-22,2025-07-23,10,10,0
CUST0368,"Narain, Rout and Khurana",Healthcare,Enterprise,2019-12-21,2025-06-30,1,8,0
CUST0369,Dixit Inc,Manufacturing,Small,2022-02-12,2025-06-30,1,8,0
CUST0370,"Bumb, Borra and Narayanan",Finance,Small,2022-02-16,2025-06-30,1,8,0
CUST0371,Keer-Oommen,Manufacturing,Small,2020-02-02,2025-07-17,13,6,0
CUST0372,Devan Group,Tech,Enterprise,2021-10-27,2025-06-30,1,8,0
CUST0373,Prashad-Parmar,Healthcare,Enterprise,2021-04-14,2025-06-30,1,8,0
CUST0374,Rajagopal-Batra,Tech,Mid-Market,2021-07-16,2025-06-30,1,8,0
CUST0375,Om-Koshy,Healthcare,Small,2022-11-21,2025-06-01,19,8,0
CUST0376,Shanker LLC,Manufacturing,Small,2024-12-27,2025-06-30,1,8,0
CUST0377,"Suresh, Sidhu and Tella",Government,Enterprise,2023-11-12,2025-06-30,1,8,0
CUST0378,"Kalla, Lalla and Sachdeva",Finance,Mid-Market,2020-06-24,2024-07-18,4,1,1
CUST0379,Gulati Group,Government,Enterprise,2019-06-26,2025-06-30,1,8,0
CUST0380,Dugar PLC,Manufacturing,Enterprise,2021-10-27,2023-11-09,15,3,1
CUST0381,Saha-Karnik,Tech,Mid-Market,2021-11-15,2025-06-30,1,8,0
CUST0382,Uppal Inc,Government,Enterprise,2024-03-30,2024-07-13,5,10,0
CUST0383,"Dutt, Walla and Roy",Education,Enterprise,2023-09-24,2024-07-01,42,6,0
CUST0384,"Brahmbhatt, Rai and Karpe",Finance,Mid-Market,2022-12-21,2025-06-30,1,8,0
CUST0385,"Kant, Tata and Kumar",Manufacturing,Small,2020-02-09,2025-06-30,1,8,0
CUST0386,Shetty-Deep,Finance,Small,2019-05-23,2025-06-30,1,8,0
CUST0387,"Shan, Rama and Kanda",Education,Small,2019-09-06,2025-06-30,1,8,0
CUST0388,Patla LLC,Finance,Mid-Market,2019-04-24,2025-06-30,1,8,0
CUST0389,"Chadha, Ghosh and Buch",Education,Enterprise,2023-07-16,2023-09-23,37,7,0
CUST0390,"Sarna, Brar and Saxena",Finance,Small,2020-05-26,2025-06-30,1,8,0
CUST0391,"Bumb, Vohra and Randhawa",Education,Enterprise,2022-12-15,2024-12-26,3,5,0
CUST0392,"Jain, Gokhale and Karpe",Manufacturing,Enterprise,2019-09-02,2025-06-30,1,8,0
CUST0393,"Chhabra, Sandhu and Gade",Tech,Small,2021-01-14,2025-06-30,1,8,0
CUST0394,Mishra-Nayar,Education,Mid-Market,2022-09-14,2025-06-30,1,8,0
CUST0395,Golla-Narang,Tech,Mid-Market,2020-09-25,2025-06-30,1,8,0
CUST0396,"Parekh, Keer and Baria",Retail,Enterprise,2024-12-01,2025-01-08,1,2,1
CUST0397,"Wable, Dhingra and Om",Manufacturing,Mid-Market,2020-05-07,2025-06-30,1,8,0
CUST0398,"Kuruvilla, Chatterjee and Seshadri",Retail,Mid-Market,2020-04-16,2025-06-30,1,8,0
CUST0399,Rai-Kade,Retail,Enterprise,2019-11-10,2025-06-30,1,8,0
CUST0400,Sabharwal LLC,Retail,Enterprise,2025-06-20,2025-07-02,19,6,0
CUST0401,"Roy, Rajagopalan and Batta",Tech,Mid-Market,2020-01-22,2025-06-30,1,8,0
CUST0402,Nigam LLC,Finance,Enterprise,2024-12-23,2025-06-30,1,8,0
CUST0403,"Desai, Koshy and Raj",Government,Enterprise,2025-05-31,2024-12-27,48,2,1
CUST0404,Handa-Raj,Manufacturing,Small,2025-03-22,2025-06-30,1,8,0
CUST0405,Saraf-Lal,Tech,Small,2022-10-31,2025-06-30,1,8,0
CUST0406,Nath-Ahuja,Finance,Small,2024-07-04,2025-04-15,43,6,0
CUST0407,"Date, Barman and Master",Finance,Enterprise,2021-01-07,2025-06-30,1,8,0
CUST0408,Mital PLC,Retail,Enterprise,2024-04-07,2024-08-07,22,5,1
CUST0409,Bhatnagar-Master,Manufacturing,Small,2022-06-21,2025-06-30,1,8,0
CUST0410,Sarin Inc,Education,Mid-Market,2021-04-09,2025-02-21,49,9,0
CUST0411,"Mallick, Kala and Deo",Education,Small,2022-12-25,2024-10-22,32,4,1
CUST0412,"Narayanan, Contractor and Divan",Manufacturing,Small,2023-05-03,2025-06-30,1,8,0
CUST0413,Loke Inc,Tech,Enterprise,2025-06-24,2025-06-30,1,8,0
CUST0414,"Mannan, Dora and Gupta",Retail,Small,2023-12-03,2025-06-08,41,9,0
CUST0415,"Varty, Kalita and Parsa",Healthcare,Small,2022-11-09,2025-06-30,1,8,0
CUST0416,Kala PLC,Government,Mid-Market,2023-12-03,2025-06-30,1,8,0
CUST0417,Dua PLC,Government,Enterprise,2024-05-12,2025-06-30,1,8,0
CUST0418,"Nagy, Dey and Sankar",Education,Mid-Market,2020-10-08,2025-06-30,1,8,0
CUST0419,"Rama, Boase and Solanki",Retail,Enterprise,2020-05-01,2025-06-30,1,8,0
CUST0420,Rau-Pau,Education,Mid-Market,2024-05-18,2025-06-05,40,5,0
CUST0421,"Din, Bhatnagar and Kade",Retail,Mid-Market,2023-04-09,2023-11-03,30,5,1
CUST0422,Padmanabhan-Minhas,Finance,Enterprise,2022-07-15,2025-02-02,46,7,0
CUST0423,"Bal, Rao and Bhardwaj",Retail,Enterprise,2024-01-25,2025-06-30,1,8,0
CUST0424,Suresh-Agarwal,Government,Small,2019-10-17,2025-06-30,1,8,0
CUST0425,Jaggi-Sama,Government,Small,2025-02-12,2025-04-17,7,4,0
CUST0426,Pingle PLC,Finance,Enterprise,2019-08-07,2024-06-14,20,2,1
CUST0427,Sur-Gera,Tech,Mid-Market,2025-06-18,2025-07-03,22,10,0
CUST0428,Virk and Sons,Manufacturing,Small,2020-09-08,2025-06-30,1,8,0
CUST0429,Jaggi-Gandhi,Healthcare,Small,2022-03-06,2025-06-30,1,8,0
CUST0430,"Kamdar, Borra and Wagle",Healthcare,Small,2020-01-01,2025-05-05,13,8,0
CUST0431,"Palan, Sinha and Brahmbhatt",Retail,Small,2023-06-03,2024-03-26,24,5,0
CUST0432,"Mahajan, Shah and Parmer",Government,Small,2019-11-21,2025-06-30,1,8,0
CUST0433,Nath Inc,Retail,Mid-Market,2025-05-09,2025-06-30,1,8,0
CUST0434,Banerjee PLC,Education,Mid-Market,2021-08-28,2025-07-13,7,10,0
CUST0435,Hayer-Krishna,Healthcare,Mid-Market,2023-03-10,2023-07-31,13,4,1
CUST0436,"Sarna, Sarma and Minhas",Healthcare,Enterprise,2022-08-20,2025-06-30,1,8,0
CUST0437,Sinha-Joshi,Healthcare,Mid-Market,2022-02-08,2023-08-12,44,2,1
CUST0438,"Narula, Garg and Sanghvi",Manufacturing,Small,2025-05-06,2025-01-05,50,5,1
CUST0439,Bhakta-Vig,Healthcare,Small,2023-01-04,2024-09-16,10,7,0
CUST0440,Sekhon and Sons,Manufacturing,Mid-Market,2020-02-14,2025-06-30,1,8,0
CUST0441,Bumb-Gandhi,Manufacturing,Small,2019-06-15,2025-05-25,2,8,0
CUST0442,Sahota-Dhawan,Manufacturing,Small,2024-07-02,2024-10-30,12,2,0
CUST0443,Malhotra Group,Healthcare,Enterprise,2023-11-16,2023-11-27,25,2,1
CUST0444,Sachar and Sons,Manufacturing,Enterprise,2023-07-18,2025-06-30,1,8,0
CUST0445,"Tailor, Borde and Saran",Finance,Mid-Market,2021-07-29,2025-06-30,1,8,0
CUST0446,"Maharaj, Sanghvi and Tiwari",Education,Small,2024-09-05,2024-12-04,12,7,0
CUST0447,Edwin-Lanka,Manufacturing,Mid-Market,2024-11-23,2025-06-30,1,8,0
CUST0448,Agrawal PLC,Retail,Enterprise,2020-02-13,2025-06-30,1,8,0
CUST0449,"Naidu, Tak and Chawla",Healthcare,Mid-Market,2025-02-05,2025-05-25,13,8,0
CUST0450,Patil LLC,Government,Mid-Market,2019-01-07,2024-06-07,34,3,1
CUST0451,Rajagopalan-Narain,Manufacturing,Small,2019-11-20,2025-06-30,1,8,0
CUST0452,Balan Group,Government,Enterprise,2020-05-30,2025-06-30,1,8,0
CUST0453,Deep Ltd,Manufacturing,Mid-Market,2025-03-09,2025-06-30,1,8,0
CUST0454,Chawla-Chawla,Tech,Small,2021-04-10,2024-10-01,24,2,1
CUST0455,Yogi LLC,Tech,Small,2024-11-16,2024-10-29,49,3,1
CUST0456,Sunder-Mand,Healthcare,Mid-Market,2019-12-05,2025-06-30,1,8,0
CUST0457,Sastry Inc,Manufacturing,Small,2021-12-01,2025-06-30,1,8,0
CUST0458,Rastogi Ltd,Non-Profit,Mid-Market,2021-09-30,2025-06-30,1,8,0
CUST0459,"Pillay, Mangal and Subramanian",Manufacturing,Mid-Market,2023-01-04,2023-11-26,22,3,1
CUST0460,Kumar-Gour,Healthcare,Mid-Market,2020-03-03,2025-06-30,1,8,0
CUST0461,Mistry LLC,Healthcare,Small,2019-06-22,2025-06-30,1,8,0
CUST0462,Dara-Oommen,Government,Mid-Market,2020-08-02,2023-10-04,19,3,0
CUST0463,"Shah, Jain and Soni",Healthcare,Enterprise,2025-04-04,2025-06-05,1,9,0
CUST0464,Borah PLC,Manufacturing,Enterprise,2025-04-25,2025-06-30,1,8,0
CUST0465,Chana-Sood,Education,Mid-Market,2024-06-21,2025-06-30,1,8,0
CUST0466,Kumar-Ram,Non-Profit,Small,2022-08-21,2024-10-31,42,4,1
CUST0467,"Soni, Samra and Divan",Manufacturing,Mid-Market,2022-12-12,2025-06-30,1,8,0
CUST0468,"Seshadri, Pau and Samra",Healthcare,Mid-Market,2024-03-06,2025-06-30,1,8,0
CUST0469,Shukla-Doctor,Tech,Enterprise,2023-12-03,2025-06-30,1,8,0
CUST0470,Bhagat-Sarkar,Tech,Small,2019-02-20,2024-09-19,41,6,0
CUST0471,Babu Group,Education,Small,2025-07-17,2025-07-21,3,6,0
CUST0472,Talwar-Bhatnagar,Healthcare,Enterprise,2021-01-08,2024-11-01,0,10,0
CUST0473,"Aurora, Sane and Basak",Tech,Mid-Market,2019-07-02,2024-09-30,34,2,1
CUST0474,Kale PLC,Tech,Enterprise,2022-05-23,2025-06-30,1,8,0
CUST0475,Ramachandran-Muni,Tech,Enterprise,2024-06-30,2025-06-30,1,8,0
CUST0476,"Ramakrishnan, Kapoor and Saraf",Retail,Mid-Market,2024-10-03,2025-06-30,1,8,0
CUST0477,Rout and Sons,Retail,Enterprise,2021-08-11,2025-06-30,1,8,0
CUST0478,Padmanabhan Group,Finance,Small,2023-05-19,2025-06-30,1,8,0
CUST0479,Mitra Ltd,Non-Profit,Mid-Market,2023-09-15,2025-06-30,1,8,0
CUST0480,Pillay-Edwin,Education,Small,2021-10-23,2024-11-01,18,5,1
CUST0481,Raj Inc,Government,Mid-Market,2019-06-19,2024-03-01,3,6,0
CUST0482,Kamdar and Sons,Tech,Enterprise,2019-12-02,2025-06-30,1,8,0
CUST0483,Lala and Sons,Finance,Small,2021-08-11,2024-11-24,5,3,0
CUST0484,"Pal, Saran and Choudhury",Tech,Mid-Market,2019-03-20,2025-06-30,1,8,0
CUST0485,Comar Group,Manufacturing,Mid-Market,2020-10-15,2024-07-19,31,2,1
CUST0486,Bobal-Kulkarni,Healthcare,Mid-Market,2024-12-03,2025-06-30,1,8,0
CUST0487,"Yadav, Sehgal and Agate",Finance,Mid-Market,2021-07-03,2025-06-30,1,8,0
CUST0488,"Kaur, Hans and Brahmbhatt",Retail,Enterprise,2020-06-15,2025-06-30,1,8,0
CUST0489,"Palla, Chaudhari and Reddy",Retail,Enterprise,2019-12-24,2023-10-30,31,2,1
CUST0490,Luthra PLC,Manufacturing,Enterprise,2019-03-09,2025-06-30,1,8,0
CUST0491,Shankar-Dhillon,Manufacturing,Enterprise,2024-06-20,2025-04-09,41,9,0
CUST0492,Bhattacharyya Group,Manufacturing,Enterprise,2023-06-23,2025-06-30,1,8,0
CUST0493,"Sabharwal, Sheth and Sur",Healthcare,Enterprise,2024-11-21,2025-06-30,1,8,0
CUST0494,"Chawla, Issac and Devan",Finance,Small,2020-03-29,2025-06-30,1,8,0
CUST0495,D’Alia-Verma,Non-Profit,Small,2025-01-01,2025-06-30,1,8,0
CUST0496,"Dass, Zachariah and Pingle",Finance,Mid-Market,2019-03-04,2025-06-30,1,8,0
CUST0497,"Walia, Prabhu and Oza",Finance,Enterprise,2023-09-19,2024-11-23,2,7,0
CUST0498,"Nayar, Rout and Setty",Tech,Enterprise,2021-06-14,2024-10-20,14,2,1
CUST0499,Vohra-Kata,Education,Enterprise,2024-08-22,2025-06-30,1,8,0
CUST0500,"Kothari, Kar and Bhargava",Non-Profit,Small,2019-03-20,2025-06-30,1,8,0
CUST0501,Balasubramanian PLC,Finance,Enterprise,2024-11-20,2024-11-26,13,8,0
CUST0502,Narula LLC,Finance,Small,2020-03-24,2025-06-30,1,8,0
CUST0503,"Bal, Balay and Subramaniam",Non-Profit,Enterprise,2020-10-11,2025-06-30,1,8,0
CUST0504,Handa-Patla,Retail,Mid-Market,2019-04-15,2025-06-30,1,8,0
CUST0505,Bhasin-Barad,Non-Profit,Mid-Market,2021-12-21,2025-06-30,1,8,0
CUST0506,Kar LLC,Manufacturing,Mid-Market,2019-04-22,2025-06-30,1,8,0
CUST0507,Sandal-Dutta,Tech,Small,2024-03-16,2025-06-30,1,8,0
CUST0508,Madan Ltd,Manufacturing,Mid-Market,2022-11-19,2025-06-30,1,8,0
CUST0509,"Kunda, Toor and Sarraf",Finance,Small,2020-10-21,2025-01-23,15,7,0
CUST0510,Dua and Sons,Tech,Mid-Market,2022-06-19,2025-06-30,1,8,0
CUST0511,Minhas-Khalsa,Education,Small,2020-08-24,2025-06-30,1,8,0
CUST0512,Patil Inc,Manufacturing,Mid-Market,2025-07-21,2025-06-30,1,8,0
CUST0513,"Yadav, Badal and Pandey",Non-Profit,Mid-Market,2022-10-13,2025-06-30,1,8,0
CUST0514,"Kadakia, Naidu and Sarma",Government,Enterprise,2022-09-02,2025-06-30,1,8,0
CUST0515,"Kapoor, Dayal and Kulkarni",Education,Mid-Market,2024-11-09,2024-10-22,15,1,1
CUST0516,Amble LLC,Education,Mid-Market,2024-05-07,2025-06-30,1,8,0
CUST0517,Dutta-Narain,Non-Profit,Mid-Market,2024-09-16,2025-06-30,1,8,0
CUST0518,"Salvi, Karan and Prakash",Finance,Small,2019-09-17,2025-06-30,1,8,0
CUST0519,"Keer, Mukhopadhyay and Memon",Tech,Small,2023-09-11,2025-06-30,1,8,0
CUST0520,"Patel, Dutt and Chowdhury",Retail,Mid-Market,2021-07-26,2024-05-19,36,5,1
CUST0521,"Jha, Nori and Sekhon",Manufacturing,Mid-Market,2020-11-06,2025-06-30,1,8,0
CUST0522,Gaba-Vaidya,Government,Mid-Market,2022-07-12,2025-06-30,1,8,0
CUST0523,Jani-Kapoor,Retail,Enterprise,2021-01-24,2025-06-30,1,8,0
CUST0524,Sekhon and Sons,Finance,Small,2021-04-09,2025-06-30,1,8,0
CUST0525,Om Ltd,Non-Profit,Small,2020-11-11,2025-06-30,1,8,0
CUST0526,Yohannan-Rau,Non-Profit,Enterprise,2021-11-10,2025-06-30,1,8,0
CUST0527,"Dutta, Rattan and Sehgal",Manufacturing,Mid-Market,2021-11-28,2025-05-13,7,10,0
CUST0528,Suri-Padmanabhan,Manufacturing,Mid-Market,2023-03-25,2025-06-30,1,8,0
CUST0529,"Lalla, Borde and Setty",Non-Profit,Mid-Market,2022-07-05,2025-06-12,3,7,0
CUST0530,Munshi Group,Government,Mid-Market,2021-01-07,2025-06-24,37,6,0
CUST0531,"Tailor, Borra and Jayaraman",Government,Mid-Market,2020-02-17,2025-06-30,1,8,0
CUST0532,Jha-Narayanan,Retail,Enterprise,2024-02-29,2025-06-30,1,8,0
CUST0533,Dube-Koshy,Non-Profit,Mid-Market,2020-10-05,2025-06-30,1,8,0
CUST0534,"Kashyap, Date and Bassi",Manufacturing,Small,2021-10-26,2024-05-01,2,9,0
CUST0535,"Dhingra, Doctor and Din",Non-Profit,Small,2021-03-27,2024-11-16,17,2,1
CUST0536,Saran LLC,Tech,Small,2020-06-23,2025-06-30,1,8,0
CUST0537,Bala LLC,Manufacturing,Enterprise,2019-04-27,2023-10-25,19,9,0
CUST0538,Mukherjee-Master,Manufacturing,Enterprise,2019-09-12,2025-06-30,1,8,0
CUST0539,"Ramachandran, D’Alia and Krishnan",Healthcare,Mid-Market,2019-10-24,2025-06-30,1,8,0
CUST0540,D’Alia-Borra,Government,Enterprise,2019-08-09,2023-08-05,8,5,0
CUST0541,"Gopal, Kar and Barad",Tech,Small,2019-05-03,2025-06-30,29,8,0
CUST0542,Prasad LLC,Government,Enterprise,2020-06-22,2025-01-04,34,4,1
CUST0543,Bava LLC,Manufacturing,Small,2021-08-06,2025-06-30,1,8,0
CUST0544,Prasad Ltd,Government,Small,2021-06-26,2025-06-30,1,8,0
CUST0545,Ramachandran Ltd,Healthcare,Mid-Market,2023-04-06,2025-06-30,1,8,0
CUST0546,Kala Ltd,Government,Enterprise,2024-04-17,2025-06-30,1,8,0
CUST0547,Mittal and Sons,Retail,Mid-Market,2019-02-18,2025-06-30,1,8,0
CUST0548,Om Inc,Government,Enterprise,2023-06-14,2025-06-30,1,8,0
CUST0549,Shere-Kothari,Non-Profit,Mid-Market,2019-10-01,2025-06-30,1,8,0
CUST0550,"Palla, Lalla and Sachar",Government,Enterprise,2023-07-10,2025-06-30,1,8,0
CUST0551,Hari-Jha,Manufacturing,Small,2021-08-22,2024-12-27,44,4,1
CUST0552,Bansal and Sons,Healthcare,Mid-Market,2019-06-24,2025-06-30,1,8,0
CUST0553,"Raj, Desai and Devi",Non-Profit,Small,2023-11-16,2025-06-30,1,8,0
CUST0554,Yohannan-Palla,Tech,Mid-Market,2020-05-21,2025-06-30,1,8,0
CUST0555,Gupta-Shah,Education,Mid-Market,2023-11-18,2025-06-30,1,8,0
CUST0556,Dugal-Brahmbhatt,Healthcare,Enterprise,2025-04-06,2025-05-30,12,9,0
CUST0557,"Viswanathan, Chhabra and Khanna",Healthcare,Mid-Market,2019-11-10,2024-08-30,30,7,0
CUST0558,"Kamdar, Gala and Naik",Education,Small,2021-09-20,2025-06-30,1,8,0
CUST0559,"Bali, Misra and Palla",Finance,Enterprise,2021-01-24,2025-06-30,1,8,0
CUST0560,Din-Kulkarni,Tech,Small,2022-06-17,2024-08-16,30,8,0
CUST0561,"Kapadia, Jaggi and Batta",Government,Enterprise,2023-11-12,2024-12-07,28,3,1
CUST0562,"Chanda, Sarma and Murthy",Non-Profit,Mid-Market,2021-02-19,2024-03-30,18,5,1
CUST0563,Maharaj-Gokhale,Education,Small,2021-04-07,2025-06-30,1,8,0
CUST0564,"Soman, Divan and Swaminathan",Government,Enterprise,2021-04-06,2025-06-30,1,8,0
CUST0565,"Kunda, Nori and Uppal",Finance,Mid-Market,2021-02-05,2025-06-30,1,8,0
CUST0566,"Rastogi, Virk and Patil",Tech,Enterprise,2025-04-01,2025-06-22,36,9,0
CUST0567,"Seshadri, Solanki and Jain",Manufacturing,Enterprise,2025-04-05,2025-07-17,11,10,0
CUST0568,Dua-Dixit,Finance,Enterprise,2019-11-12,2025-06-30,1,8,0
CUST0569,Garde-Pingle,Education,Small,2025-01-17,2025-02-27,12,5,0
CUST0570,Sengupta-Banik,Education,Enterprise,2024-02-15,2025-06-30,1,8,0
CUST0571,Khare-Sachdeva,Tech,Mid-Market,2022-02-04,2025-06-30,1,8,0
CUST0572,"Garde, Kade and Prasad",Finance,Enterprise,2020-06-25,2025-06-30,1,8,0
CUST0573,Radhakrishnan Ltd,Healthcare,Small,2025-01-02,2024-10-19,48,2,1
CUST0574,Sarkar-Kadakia,Tech,Small,2019-04-08,2024-03-23,8,8,0
CUST0575,"Mody, Lata and Chandra",Healthcare,Enterprise,2022-06-09,2025-06-30,1,8,0
CUST0576,"Wadhwa, Sama and Ganesan",Tech,Enterprise,2023-10-14,2025-06-30,1,8,0
CUST0577,Bath-Warrior,Finance,Enterprise,2019-11-01,2025-06-30,1,8,0
CUST0578,Srinivas-Desai,Healthcare,Small,2019-04-22,2025-06-30,1,8,0
CUST0579,Arya Group,Healthcare,Enterprise,2020-11-22,2025-07-19,6,10,0
CUST0580,Chaudhari-Edwin,Non-Profit,Small,2022-01-08,2025-06-30,1,8,0
CUST0581,Radhakrishnan and Sons,Retail,Enterprise,2023-07-07,2024-12-21,4,7,0
CUST0582,"Mukherjee, Lall and Jani",Tech,Mid-Market,2020-08-26,2025-06-30,1,8,0
CUST0583,Nayak-Choudhury,Healthcare,Enterprise,2024-03-28,2025-06-30,1,8,0
CUST0584,Master Inc,Tech,Mid-Market,2022-11-09,2024-12-04,22,2,1
CUST0585,Mander Inc,Education,Enterprise,2020-08-01,2025-06-30,1,8,0
CUST0586,Shankar LLC,Retail,Small,2025-01-10,2025-06-30,1,8,0
CUST0587,"Shan, Nigam and Patla",Government,Mid-Market,2024-05-28,2025-06-30,1,8,0
CUST0588,Garg Group,Education,Mid-Market,2019-07-05,2025-01-23,29,8,0
